Behr Process Corporation,130 Declaration Drive,Mcdonough,30253,33.396,-84.164,Henry,Operational,Minor,Paint Manufacturing Facility
Duron Inc Paints & Wallcoverings,1415 Constitution Road,Atlanta,30316,33.689,-84.334,Dekalb,Closed/Dismantled,Synthetic Minor,Paint Manufacturing Plant
Savannah Paint Manufacturing Co,100 Old W Lathrop Ave,Savannah,31408,32.09,-81.132,Chatham,Closed/Dismantled,Minor,Paint Mfg
Akzo Coatings America,6369 Old Peachtree,Norcross,30071,33.93,-84.235,Gwinnett,Closed/Dismantled,Synthetic Minor,Paint Mfg
Siemens Westinghouse,1299 Northside Drive,Atlanta,30318,33.791,-84.408,Fulton,Closed/Dismantled,Synthetic Minor,Paint Spray Booth
Top Bead Welding Services Inc,514 National Avenue,Augusta,30901,33.458,-81.968,Richmond,Closed/Dismantled,Synthetic Minor,Paint Spraying Facility
Consolidated Engineer,1971 Mccollum PkwyNW,Kennesaw,30144,34.015,-84.607,Cobb,Operational,Synthetic Minor,Painted Furnace Parts
Pan-Glo Atlanta,3316-B Hamilton Blvd,Atlanta,30318,33.661,-84.387,Fulton,Operational,Synthetic Minor,Pan Cleaning & Coating
GRAPHIC PACKAGING INTERNATIONAL INC,5853 E Ponce De Leon Avenue,Stone Mountain,30083,33.816,-84.185,Dekalb,Operational,Title V,Paper Box Printing Plant
Solenis LLC,3000 Louisville Road,Savannah,31415,32.089,-81.15,Chatham,Operational,Minor,Paper Chemicals Mfg
Creative South,300 Industrial Way,Fayetteville,30215,33.447,-84.443,Fayette,Operational,Synthetic Minor,Paper Dyeing
WePackIt Inc,6140-B Duquesne Drive SW,Atlanta,30336,33.717,-84.597,Fulton,Closed/Dismantled,Synthetic Minor,Paper Dyeing Operations
BagcraftPapercon III LLC,6448 Best Friend Road,Norcross,30071,33.917,-84.226,Gwinnett,Operational,Synthetic Minor,Paper Products
Georgia-Pacific Corrugated Llc,4600 Ne Expressway,Doraville,30040,33.903,-84.242,Dekalb,Closed/Dismantled,Synthetic Minor,Paper Products Mfg.
The Procter & Gamble Paper Products Company Albany,512 Liberty Expressway SE,Albany,31705,31.553,-84.115,Dougherty,Operational,Title V,Paper Towel And Tissue Manufacturing
Graphic Packaging Corporation,489 Sprayberry Road,Newnan,30264,33.391,-84.79,Coweta,Closed/Dismantled,Synthetic Minor,Paperboard Carton Mfg.
Visy Paper Inc,1800A Sarasota Pkwy,Conyers,30013,33.66,-83.989,Rockdale,Operational,Title V,Paperboard Manufacturing
Blue Sky Biomass Georgia LLC,801 Cook Street,Adel,31620,31.126,-83.433,Cook,Closed/Dismantled,Title V,Particle Board Manufacturing
Roseburg Forest Products South LP - Vienna Particleboard Plant,551 Roseburg Road,Vienna,31092,32.075,-83.789,Dooly,Temporarily Closed,Title V,Particle Board Manufacturing Plant
Georgia-Pacific Panel Products LLC - Thomson Particleboard Plant,1241 Harrison Road,Thomson,30824,33.466,-82.479,Mcduffie,Closed/Dismantled,Title V,Particleboard Manufacturing
Kohl & Madden Printing Ink Corp,2084 General Truman St NW,Atlanta,30318,33.813,-84.447,Fulton,Closed/Dismantled,Synthetic Minor,Paste Ink Mfg
Dykes Paving & Construction,2775 Mechanicsville Road,Peachtree Corners,30071,33.931,-84.247,Gwinnett,Operational,Synthetic Minor,Paving Mixtures And Block
B&B Asphalt LLC,329 Smith Road,Byron,31008,32.683,-83.711,Peach,Operational,Synthetic Minor,Paving Mixtures And Block
Robinson Paving Company - Asphalt Division Plant 3,1843 Americus Highway,Rupert,31081,32.44,-84.28,Statewide,Operational,Permit by Rule,Paving Mixtures And Blocks Facility
Cobb EMC/Allatoona St,1161 Hwy 293,Cartersville,30120,34.087,-84.723,Bartow,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Walton EMC-Unit 5,4375 Lexington Hwy,Athens,30605,33.933,-83.312,Clarke,Operational,Synthetic Minor,Peak Power Generation
Cobb EMC/Lost Mountai,5411 Dallas Road,Powder Springs,30127,33.938,-84.71,Cobb,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Greystone Power Corp-,4899 Stout Pkwy SW,Powder Springs,30127,33.808,-84.696,Cobb,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Cobb EMC-Hicks Rd,3925 Hicks Road,Austell,30106,33.859,-84.577,Cobb,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Cobb EMC-Brookstone,2021 Mars Hill Road,Acworth,30101,34.003,-84.702,Cobb,Closed/Dismantled,Synthetic Minor,Peak Power Generation
WALTON BAINBRIDGE POWER FACILITY,1695 Mlk Jr Drive,Bainbridge,39817,30.908,-84.546,Decatur,Operational,Title V,Peak Power Generation
Ocmulgee EMC-Dodge Su,968 Jim Harp Road,Eastman,31023,32.214,-83.223,Dodge,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Ocmulgee EMC-Walmart,Ga Highway 117 & Us Highway 3,Eastman,31023,32.197,-83.178,Dodge,Operational,Synthetic Minor,Peak Power Generation
Greystone Power Corp-,8578 Downs Road,Winston,30135,33.629,-84.854,Douglas,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Greystone Power Corp-,4016 Bankhead Hwy,Douglasville,30134,33.782,-84.703,Douglas,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Greystone Power Corp-,2025 Monier Blvd,Lithia Springs,30122,33.77,-84.642,Douglas,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Genpower McIntosh LLC,Commerce Park Drive,Rincon,31326,32.296,-81.236,Effingham,Closed/Dismantled,Title V,Peak Power Generation
Effingham County Power LLC,3440 Mccall Road,Rincon,31326,32.295,-81.281,Effingham,Operational,Title V,Peak Power Generation
Georgia Transmission,Eqypt-Ardmore Road,Springfield,31329,32.462,-81.474,Effingham,Operational,Synthetic Minor,Peak Power Generation
Sawnee EMC/Hwy 371 Su,4615 Bethelview Road,Cumming,30130,34.194,-84.197,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC/Main Offic,543 Atlanta Highway,Cumming,30040,34.191,-84.136,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Old Atlant,3602 N Atlanta Road,Cumming,30041,34.155,-84.204,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-North Ga R,4990 Leland Drive,Cumming,30040,34.282,-84.057,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC=Matt Stati,6235 John Burrus Road,Cumming,30040,34.295,-84.155,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Hwy 141 St,2277 Atlanta Highway,Cumming,30040,34.161,-84.172,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Haw Creek,1740 Buford Hwy,Cumming,30041,34.162,-84.116,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Hammonds C,4590 Brownsbridge Road,Cumming,30041,34.254,-84.069,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Cumming Ro,Old Atlanta Hwy,Cumming,30041,34.141,-84.148,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Cuba Stn,5500 Heardsville Road,Cumming,30040,34.247,-84.241,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Brookwood,2674 Peachtree Pkwy,Cumming,30041,34.092,-84.171,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sawnee EMC-Brandywine,177 Maulding Drive,Cumming,30040,34.207,-84.14,Forsyth,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Amicalola EMC-Boardto,636 Boardtown Road,Ellijay,30540,34.7,-84.482,Gilmer,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Amicalola EMC-Quill S,7534 Hwy 52 East,Ellijay,30540,34.645,-84.391,Gilmer,Closed/Dismantled,Synthetic Minor,Peak Power Generation
City of Calhoun,260 Kirby Road,Calhoun,30703,34.506,-84.967,Gordon,Operational,Synthetic Minor,Peak Power Generation
Jackson EMC-Suzanna's,4025 Buford Hwy,Duluth,30096,33.976,-84.164,Gwinnett,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Jackson EMC-Mrs Smit,2000 Rolling Pin Lane,Suwanee,30024,34.03,-84.041,Gwinnett,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Habersham EMC,6135 Ga Hwy 115 W,Clarkesville,30523,34.613,-83.524,Habersham,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Georgia Transmission,150 Jack Robinson Road,Waco,30182,33.674,-85.261,Haralson,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Troup EMC/Troup Subst,6511 Hwy 315,Cataula,31804,32.654,-84.867,Harris,Closed/Dismantled,Synthetic Minor,Peak Power Generation
HARTWELL ENERGY FACILITY,415 Smith-Mcgee Highway 181,Hartwell,30643,34.339,-82.82,Hart,Operational,Title V,Peak Power Generation
TENASKA GEORGIA GENERATING STATION,2100 George Brown Road,Franklin,30217,33.353,-84.999,Heard,Operational,Title V,Peak Power Generation
HAWK ROAD ENERGY FACILITY,624 Hawk Road,Franklin,30217,33.357,-84.989,Heard,Operational,Title V,Peak Power Generation
MUNICIPAL ELECTRIC AUTHORITY OF GA-WANSLEY,3461 Hollingworth Ferry Road,Franklin,30217,33.408,-85.04,Heard,Operational,Title V,Peak Power Generation
Jackson EMC Plant 1,10494 Commerce Road,Athens,30607,34.044,-83.405,Jackson,Operational,Synthetic Minor,Peak Power Generation
Jackson EMC - Nicolon,420 John B Brooks Road,Pendergrass,30567,34.149,-83.664,Jackson,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Sumter EMC-Wal Mart S,2825 Ledo Road,Leesburg,31753,31.623,-84.184,Lee,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Smarr Energy Facility,1077 Rumble Road,Smarr,31086,32.992,-83.843,Monroe,Operational,Title V,Peak Power Generation
Walton EMC Plt D R Le,7860 Hog Mountain Road,Statham,30666,33.916,-83.603,Oconee,Operational,Synthetic Minor,Peak Power Generation
Greystone Power Corp-,Hiram-Powder Springs,Hiram,30141,33.869,-84.728,Paulding,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Georgia Transmission,Ga Hwy 39 South,Georgetown,31754,31.885,-85.107,Quitman,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Habersham EMC-Lake Burton,1370 Persimmon Road,Clayton,30525,34.9,-83.513,Rabun,Closed/Dismantled,Synthetic Minor,Peak Power Generation
Talbot Energy Facility,9125 Cartledge Road,Box Springs,31801,32.58,-84.683,Talbot,Operational,Title V,Peak Power Generation
EDWARD L ADDISON GENERATING PLANT,95 Edward L Addison Parkway,Thomaston,30286,32.904,-84.303,Upson,Operational,Title V,Peak Power Generation
MPC GENERATING LLC,208 Cherry Hill Road,Monroe,30656,33.808,-83.693,Walton,Operational,Title V,Peak Power Generation
Doyle Energy Facility,1318 Gratis Street,Monroe,30656,33.838,-83.7,Walton,Operational,Title V,Peak Power Generation
WASHINGTON COUNTY POWER LLC,1177 County Line Road,Sandersville,31082,33.099,-82.985,Washington,Operational,Title V,Peak Power Generation
AL SANDERSVILLE,1600 Mills Lindsey School Road,Warthen,31094,33.118,-82.854,Washington,Operational,Title V,Peak Power Generation
Dalton Utilities-Rive,1200 V D Parrott Jr Pkwy,Dalton,30721,34.708,-84.936,Whitfield,Operational,Synthetic Minor,Peak Power Generation
Dalton Utilities-VD,4410 Mitchell Bridge,Dalton,30722,34.79,-84.882,Whitfield,Operational,Synthetic Minor,Peak Power Generation
State Farm Insurance,5993 Windward Pkwy,Alpharetta,30005,34.09,-84.25,Fulton,Operational,Synthetic Minor,Peak Power Generators
OLAM EDIBLE NUTS - BLAKELY PLANT,14187 Magnolia Street,Blakely,39823,31.377,-84.933,Early,Operational,Synthetic Minor,Peanut Blanching
Custom Quality Blanching LLC,555 Rockhouse Road,Ashburn,31714,31.693,-83.632,Turner,Operational,Synthetic Minor,Peanut Blanching
OLAM EDIBLE NUTS - SYLVESTER PLANT,209 SEabrook Drive,Sylvester,31791,31.512,-83.812,Worth,Operational,Synthetic Minor,Peanut Blanching
Conagra Foods Inc - Peter Pan Plant,101 S SEabrook Drive,Sylvester,31791,31.512,-83.809,Worth,Operational,Synthetic Minor,Peanut Butter Processing
Golden Peanut Company - Ashburn Shelling Plant,304 N Washington Street,Ashburn,31714,31.708,-83.648,Turner,Operational,Synthetic Minor,Peanut Cleaning/Shelling
American Peanut Growers Group,5212 Hwy 39,Donalsonville,39845,31.025,-84.88,Seminole,Operational,Synthetic Minor,Peanut Cleaning\Shelling
Douglas Pellets LLC,175 Georgia Pacific Lane,Pearson,31642,31.292,-82.825,Atkinson,Operational,Synthetic Minor,Peanut Hull Pellet Mill
Premium Peanut - Peanut Shelling Plant - Douglas,311 Barrington Road,Douglas,31535,31.514,-82.849,Coffee,Operational,Synthetic Minor,Peanut Oil Mill
Golden Peanut Company - Ashburn Procurement Division,171 West End Avenue,Ashburn,31714,31.708,-83.658,Turner,Operational,Minor,Peanut Procurement Division
Olam Peanut Shelling Company Inc - Rochelle,933 Ashley Street,Rochelle,31079,31.951,-83.456,Wilcox,Operational,Synthetic Minor,Peanut Shelling
Birdsong Peanut Company,107 Findley Road,Sylvester,31791,31.548,-83.904,Worth,Operational,Synthetic Minor,Peanut Shelling
Olam Peanut Shelling Co Inc - Smithville,197 Rhodes Street,Smithville,31787,31.901,-84.265,Lee,Operational,Synthetic Minor,Peanut Shelling Facility
Tifton Peanut Company LLC - Plant #2 and #3,225 Windy Hill Road,Tifton,31793,31.4,-83.504,Tift,Operational,Permit by Rule,Peanut Shelling Facility
Damascus Peanut Company,575 Maxwell Street,Arlington,39813,31.435,-84.709,Calhoun,Operational,Synthetic Minor,Peanut Shelling Plant
Birdsong Peanut Co,230 North Bay Street,Blakely,31723,31.394,-84.933,Early,Operational,Synthetic Minor,Peanut Shelling Plant
Birdsong Peanut Company,608 E Main Street,Colquitt,31737,31.172,-84.721,Miller,Operational,Synthetic Minor,Peanut Shelling Plant
Golden Peanut Co,715 Mlk Jr Drive,Dawson,31742,31.784,-84.447,Terrell,Closed/Dismantled,Title V,Peanut Shelling Plant
GOLDEN PEANUT CO LLC,715 Mlk Jr Drive,Dawson,39842,31.778,-84.447,Terrell,Operational,Title V,Peanut/Vegetable Oil Facility
Golden Peanut and Tree Nut Company - Camilla Pecan,275 Industrial Blvd,Camilla,31730,31.218,-84.196,Mitchell,Operational,Minor,Pecan Facility
South Georgia Pecan Company,309 South Lee Street,Valdosta,31601,30.83,-83.275,Lowndes,Operational,Synthetic Minor,Pecan Shell Processing
South Georgia Pecan Company,2220 East Hill Avenue,Valdosta,31601,30.843,-83.247,Lowndes,Operational,Synthetic Minor,Pecan Shell Processing
First Georgia BioEnergy LLC,23125 US 82,Waynesville,31566,31.221,-81.727,Brantley,Closed/Dismantled,Title V,Pellet Manufacturing Plant
Dixieland Equipment Sales dba Dixieland Pallet Company,3887 Athens Hwy,Talmo,30575,34.212,-83.72,Jackson,Operational,Synthetic Minor,Pellet Refurbiushing
Pepsi Beverages Company - Atlanta,1480 Chattahoochee Avenue,Atlanta,30318,33.808,-84.436,Fulton,Operational,Minor,Pepsi-Cola Bottling Plant
Fresh Express,1361 Southern Road,Morrow,30260,33.563,-84.346,Clayton,Operational,Minor,Perishable Prepared Food Manufacturing
Drexel Chemical Company,120 Cape Road,Cordele,31015,31.952,-83.718,Crisp,Operational,Minor,Pesticide Formulations
Helena Industries LLC,434 Fenn Road,Cordele,31015,32.014,-83.811,Crisp,Operational,Synthetic Minor,Pesticide Mix Plant
BASF Corporation,14284 Us Hwy 41,Sparks,31647,31.237,-83.462,Cook,Operational,Synthetic Minor,Pesticide Mixing
Bayer CropScience - Woodbine Plant,5954 Union Carbide Road,Woodbine,31569,30.925,-81.515,Camden,Closed/Dismantled,Title V,Pesticide R & D Facility
Bold Formulators LLC - Ocilla,364 Fitzgerald Hwy,Ocilla,31174,31.626,-83.25,Irwin,Operational,Minor,Pesticides & Agricultural
Kelly Products Inc,14481 Lochridge Blvd,Covington,30014,33.608,-83.825,Newton,Operational,Minor,Pestides And Agricultural Chemicals
SKC Inc,1000 Skc Drive,Covington,30014,33.616,-83.824,Newton,Operational,Synthetic Minor,Pet Film Manufacturing
Aladdin Manufacturing Corp,106 John Bankson Drive,Summerville,30747,34.458,-85.357,Chattooga,Operational,Synthetic Minor,Pet Recycling Into Fiber
Nestle Purina PetCare Co - Hartwell Facility,266 Industrial Park Road,Hartwell,30643,34.338,-82.964,Hart,Operational,Synthetic Minor,Pet Wet Food Production
Powell Duffryn Termin,Hutchinson Isle,Savannah,31402,32.084,-81.101,Chatham,Closed/Dismantled,Minor,Petrochemical Storage
Powder Springs Logistics LLC,3890 Anderson Farm Road,Austell,30106,33.86,-84.633,Cobb,Operational,Minor,Petroleum Bulk Stations And Terminals
Transmontaigne Operating Co LP,173 US Hwy 280 W,Americus,31719,32.072,-84.233,Sumter,Operational,Synthetic Minor,Petroleum Bulk Terminal
Whitaker Oil Company,1557 Marietta Road NW,Atlanta,30318,33.793,-84.438,Fulton,Operational,Synthetic Minor,Petroleum Prods Bulk Strg
Vecenergy,2476 Allen Road,Macon,31216,32.741,-83.661,Bibb,Operational,Synthetic Minor,Petroleum Storage
MPLX Terminals LLC - Macon Terminal,2445 Allen Road,Macon,31216,32.741,-83.66,Bibb,Operational,Synthetic Minor,Petroleum Storage
MPLX TERMINALS LLC- POWDER SPRING TERMINAL,3895 Anderson Farm Road,Austell,30334,33.863,-84.632,Cobb,Operational,Title V,Petroleum Storage
CHEVRON PRODUCTS CO-DORAVILLE TERM,4026 Winters Chapel Road,Doraville,30360,33.909,-84.272,Dekalb,Operational,Title V,Petroleum Storage
MPLX TERMINALS,6293 New Peachtree Road,Doraville,30340,33.909,-84.271,Dekalb,Operational,Title V,Petroleum Storage
CITGO Petroleum Corporation – Doraville Terminal,3877 Flowers Road,Doraville,30362,33.909,-84.274,Dekalb,Operational,Synthetic Minor,Petroleum Storage
Saratoga RP East LLC - Columbus Terminal,5131 Miller Road,Columbus,31909,32.523,-84.905,Muscogee,Operational,Synthetic Minor,Petroleum Storage
MPLX Terminals LLC - Columbus Terminal,5030 Miller Road,Columbus,31908,32.523,-84.907,Muscogee,Operational,Synthetic Minor,Petroleum Storage
MAGELLAN TERMINAL HOLDINGS,4149 Winters Chapel Road,Doraville,30360,33.915,-84.27,Dekalb,Operational,Title V,Petroleum Storage & Distribution
Magellan Terminals Holdings LP- Atlanta Terminal,2970 Parrott Avenue,Atlanta,30318,33.808,-84.485,Fulton,Operational,Synthetic Minor,Petroleum Storage Plant
KM PHOENIX HOLDINGS - CHATTAHOOCHEE TERMINAL,3132 Parrott Avenue NW,Atlanta,30318,33.805,-84.486,Fulton,Operational,Title V,Petroleum Terminal
Janssen Pharmaceutical Inc,1440 Olympic Drive,Athens,30601,33.982,-83.332,Clarke,Operational,Synthetic Minor,Pharmaceutical Facility
Merck Sharp & Dohme Corp - Flint River Plant,3517 Radium Springs R,Albany,31705,31.501,-84.128,Dougherty,Closed/Dismantled,Minor,Pharmaceutical Mfg.
Noramco Inc,1550 Olympic Drive,Athens,30601,33.985,-83.336,Clarke,Operational,Minor,Pharmaceutical Preparation Manufacturing
G D Searle Llc,1736 Lovers Lane,Augusta,30901,33.423,-81.944,Richmond,Closed/Dismantled,Title V,Pharmaceuticals Mfg.
Eastman Kodak Company,One Kodak Way,Columbus,31907,32.496,-84.886,Muscogee,Operational,Synthetic Minor,Photographic Film Paper Plate And Chemical Manufacturing.
Pyroflex Augusta LLC,2529 Newsprint Road,Augusta,30906,33.383,-81.968,Richmond,Closed/Dismantled,Synthetic Minor,Pigment/Mineral Recovery
US Pipe Fabrication LLC,1101 Industrial Blvd,Gainesville,30501,34.281,-83.83,Hall,Operational,Permit by Rule,Pipe Paintingfacility
Winder Renewable Methane LLC,967 Carl-Bethlehem Road,Winder,30680,33.967,-83.774,Barrow,Closed/Dismantled,Title V,Pipeline Gas Production
ALATUS-Biogas Clean Energy Solution,1189 Henrico Road,Conley,30027,33.672,-84.3,Dekalb,Operational,Synthetic Minor,Pipeline Gas Production
Plantation Pipe Line Company - Chattahoochee Terminal,3132 Parrott Avenue NW,Atlanta,30318,33.804,-84.486,Fulton,Operational,Minor,Pipeline Transportation Of Refine Petroleum Products
DECOSTAR INDUSTRIES,1 Decoma Drive,Carrollton,30117,33.606,-85.114,Carroll,Operational,Title V,Plastic Auto Parts Mfg
Arrowhead Fiberglass Industries Inc,Us Hwy 341 South,Fort Valley,31030,32.533,-83.872,Peach,Closed/Dismantled,Title V,Plastic Auto Parts Mfg
